row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,noisy_data.mzML Peak status,noisy_data.mzML Peak name,noisy_data.mzML Peak m/z,noisy_data.mzML Peak RT,noisy_data.mzML Peak RT start,noisy_data.mzML Peak RT end,noisy_data.mzML Peak duration time,noisy_data.mzML Peak height,noisy_data.mzML Peak area,noisy_data.mzML Peak charge,noisy_data.mzML Peak # data points,noisy_data.mzML Peak FWHM,noisy_data.mzML Peak tailing factor,noisy_data.mzML Peak asymmetry factor,noisy_data.mzML Peak m/z min,noisy_data.mzML Peak m/z max,
1128,100.58300018310547,8.266666666666667,,,,"87794 : MZ=100.583, Time=8.25, Intensity=1497804.1, Times=[7.867~8.767],  MZ=[100.583~100.5831]",1,DETECTED,100.5830 m/z @8.27 [noisy_data.mzML],100.58300018310547,8.266666666666667,7.866666666666666,8.766666666666667,0.9000000000000012,2218895.75,4.0899801380737394E7,0,1000,0.21302416811665026,3.930805808648468,2.144173167682099,100.58300018310547,100.58300018310547,
1129,100.58300018310547,11.466666666666667,,,,"87825 : MZ=100.583, Time=11.45, Intensity=2860.2, Times=[11.4~11.483],  MZ=[100.583~100.5831]",1,DETECTED,100.5830 m/z @11.47 [noisy_data.mzML],100.58300018310547,11.466666666666667,11.4,11.483333333333333,0.08333333333333215,5133.52783203125,13362.085174560547,0,1000,0.039897930245913926,0.9848427331296236,1.0580289808499885,100.58300018310547,100.58300018310547,
1130,100.58399963378906,8.366666666666667,,,,"87946 : MZ=100.584, Time=8.083, Intensity=1329819.9, Times=[7.883~8.5],  MZ=[100.584~100.5841]",1,DETECTED,100.5840 m/z @8.37 [noisy_data.mzML],100.58399963378906,8.366666666666667,7.883333333333334,8.5,0.6166666666666663,1764918.875,2.7955100495483432E7,0,1000,0.49814562944102825,0.5894258514091281,0.2739544903248037,100.58399963378906,100.58399963378906,
1131,100.58499908447266,8.25,,,,"88097 : MZ=100.585, Time=8.35, Intensity=1337143.5, Times=[8.133~8.75],  MZ=[100.5849~100.585]",1,DETECTED,100.5850 m/z @8.25 [noisy_data.mzML],100.58499908447266,8.25,8.166666666666666,8.716666666666667,0.5500000000000007,2085307.125,2.664613778125004E7,0,1000,0.40126758159727594,1.3892350311361135,4.043385264945124,100.58499908447266,100.58499908447266,
1132,100.58599853515625,8.183333333333334,,,,"88246 : MZ=100.586, Time=8.183, Intensity=1533838.4, Times=[8.15~8.5],  MZ=[100.5859~100.586]",1,DETECTED,100.5860 m/z @8.18 [noisy_data.mzML],100.58599853515625,8.183333333333334,8.183333333333334,8.5,0.31666666666666643,1861531.0,1.747389222558596E7,0,1000,0.2491254443625337,null,null,100.58599853515625,100.58599853515625,
1133,100.58599853515625,8.733333333333333,,,,"88250 : MZ=100.586, Time=8.733, Intensity=1257905.4, Times=[8.517~8.8],  MZ=[100.5859~100.586]",1,DETECTED,100.5860 m/z @8.73 [noisy_data.mzML],100.58599853515625,8.733333333333333,8.516666666666667,8.8,0.2833333333333332,2409127.75,9215755.22009273,0,1000,0.2156556444455422,0.5715957332629186,0.08523467162384463,100.58599853515625,100.58599853515625,
1134,100.58699798583984,8.333333333333334,,,,"88395 : MZ=100.587, Time=8.333, Intensity=1121236.3, Times=[7.933~8.733],  MZ=[100.5869~100.587]",1,DETECTED,100.5870 m/z @8.33 [noisy_data.mzML],100.58699798583984,8.333333333333334,7.966666666666667,8.7,0.7333333333333325,1814663.0,2.856633054736329E7,0,1000,0.21304967337479752,1.7016612688804957,2.424924634541839,100.58699798583984,100.58699798583984,
1135,100.58799743652344,8.466666666666667,,,,"88551 : MZ=100.588, Time=8.483, Intensity=1653669.9, Times=[7.883~8.783],  MZ=[100.5879~100.588]",1,DETECTED,100.5880 m/z @8.47 [noisy_data.mzML],100.58799743652344,8.466666666666667,7.883333333333334,8.783333333333333,0.8999999999999995,1849520.625,3.505875128063963E7,0,1000,0.23091155396073937,1.3253577490556745,0.531960175548957,100.58799743652344,100.58799743652344,
1136,100.58899688720703,7.933333333333334,,,,"88707 : MZ=100.589, Time=7.95, Intensity=350886.0, Times=[7.883~7.983],  MZ=[100.5889~100.589]",1,DETECTED,100.5890 m/z @7.93 [noisy_data.mzML],100.58899688720703,7.933333333333334,7.883333333333334,7.966666666666667,0.08333333333333304,743385.9375,1054928.748413086,0,1000,0.9413282334020394,0.6327933495802109,0.14156641353945268,100.58899688720703,100.58899688720703,
1137,100.58899688720703,8.333333333333334,,,,"88708 : MZ=100.589, Time=8.417, Intensity=1311620.4, Times=[8.0~8.583],  MZ=[100.5889~100.589]",1,DETECTED,100.5890 m/z @8.33 [noisy_data.mzML],100.58899688720703,8.333333333333334,8.033333333333333,8.566666666666666,0.5333333333333332,1823779.375,2.2980782792968675E7,0,1000,0.22874161696471873,0.5982221548873278,1.6022133370617744,100.58899688720703,100.58899688720703,
1138,100.58999633789062,8.333333333333334,,,,"88865 : MZ=100.59, Time=8.2, Intensity=1269675.1, Times=[8.017~8.7],  MZ=[100.5899~100.59]",1,DETECTED,100.5900 m/z @8.33 [noisy_data.mzML],100.58999633789062,8.333333333333334,8.05,8.666666666666666,0.6166666666666654,2119658.5,2.788621699755857E7,0,1000,0.37968605292041246,2.837555620459681,2.2860254466543184,100.58999633789062,100.58999633789062,
1139,100.59100341796875,5.266666666666667,,,,"88991 : MZ=100.591, Time=5.283, Intensity=4012.8, Times=[5.267~5.45],  MZ=[100.591~100.5911]",1,DETECTED,100.5910 m/z @5.27 [noisy_data.mzML],100.59100341796875,5.266666666666667,5.266666666666667,5.45,0.18333333333333357,5743.2109375,29259.622467041016,0,1000,0.15012474099595874,null,null,100.59100341796875,100.59100341796875,
1140,100.59100341796875,7.933333333333334,,,,"89016 : MZ=100.591, Time=7.933, Intensity=304235.0, Times=[7.85~7.933],  MZ=[100.591~100.5911]",1,DETECTED,100.5910 m/z @7.93 [noisy_data.mzML],100.59100341796875,7.933333333333334,7.85,7.933333333333334,0.08333333333333393,603630.0625,327716.3073120117,0,1000,7.370587504167395,0.5,null,100.59100341796875,100.59100341796875,
1141,100.59100341796875,8.333333333333334,,,,"89017 : MZ=100.591, Time=8.333, Intensity=1384825.5, Times=[7.95~8.55],  MZ=[100.591~100.5911]",1,DETECTED,100.5910 m/z @8.33 [noisy_data.mzML],100.59100341796875,8.333333333333334,7.966666666666667,8.55,0.5833333333333339,2067236.75,3.037066228906252E7,0,1000,0.28478011247159607,0.8105600724320435,0.5352421039817116,100.59100341796875,100.59100341796875,
1142,100.59100341796875,8.75,,,,"89023 : MZ=100.591, Time=8.617, Intensity=492864.4, Times=[8.567~8.833],  MZ=[100.591~100.5911]",1,DETECTED,100.5910 m/z @8.75 [noisy_data.mzML],100.59100341796875,8.75,8.566666666666666,8.833333333333334,0.2666666666666675,842801.625,6029490.648803711,0,1000,3.265008893281509,1.3012713413779795,3.3221665755311354,100.59100341796875,100.59100341796875,
1143,100.59100341796875,14.016666666666667,,,,"89073 : MZ=100.591, Time=14.033, Intensity=4012.8, Times=[14.017~14.2],  MZ=[100.591~100.5911]",1,DETECTED,100.5910 m/z @14.02 [noisy_data.mzML],100.59100341796875,14.016666666666667,14.016666666666667,14.2,0.1833333333333318,5743.2109375,29259.622467041016,0,1000,0.15012474099595607,null,null,100.59100341796875,100.59100341796875,
1144,100.59200286865234,7.95,,,,"89165 : MZ=100.592, Time=7.95, Intensity=1066362.0, Times=[7.8~8.067],  MZ=[100.592~100.5921]",1,DETECTED,100.5920 m/z @7.95 [noisy_data.mzML],100.59200286865234,7.95,7.8,8.066666666666666,0.2666666666666666,1184297.625,6562309.759246843,0,1000,0.09807090645385941,0.9403404549808593,0.48720039359326645,100.59200286865234,100.59200286865234,
1145,100.59200286865234,8.216666666666667,,,,"89168 : MZ=100.592, Time=8.217, Intensity=1937714.4, Times=[8.183~8.45],  MZ=[100.592~100.5921]",1,DETECTED,100.5920 m/z @8.22 [noisy_data.mzML],100.59200286865234,8.216666666666667,8.183333333333334,8.45,0.2666666666666657,2840798.25,1.997451309374988E7,0,1000,0.11604999085367496,4.0,6.043377102424476,100.59200286865234,100.59200286865234,
1146,100.59300231933594,8.25,,,,"89318 : MZ=100.593, Time=8.317, Intensity=1585920.5, Times=[8.05~8.633],  MZ=[100.593~100.5931]",1,DETECTED,100.5930 m/z @8.25 [noisy_data.mzML],100.59300231933594,8.25,8.05,8.6,0.5499999999999989,2040704.0,2.8479175443359394E7,0,1000,0.2102808189865808,0.7841161924345984,1.2437788427429315,100.59300231933594,100.59300231933594,
1147,100.59300231933594,8.65,,,,"89325 : MZ=100.593, Time=8.65, Intensity=574720.2, Times=[8.65~8.817],  MZ=[100.593~100.5931]",1,DETECTED,100.5930 m/z @8.65 [noisy_data.mzML],100.59300231933594,8.65,8.65,8.816666666666666,0.16666666666666607,574720.1875,2795078.4960632324,0,1000,0.08165233284349505,null,null,100.59300231933594,100.59300231933594,
1148,100.59400177001953,8.3,,,,"89470 : MZ=100.594, Time=8.283, Intensity=1440823.3, Times=[7.867~8.65],  MZ=[100.594~100.5941]",1,DETECTED,100.5940 m/z @8.30 [noisy_data.mzML],100.59400177001953,8.3,7.866666666666666,8.65,0.7833333333333341,2597247.25,3.4744065835632324E7,0,1000,0.38145109857993553,0.9094235526220582,0.7306011789044764,100.59400177001953,100.59400177001953,
1149,100.59400177001953,8.75,,,,"89478 : MZ=100.594, Time=8.7, Intensity=650474.2, Times=[8.667~8.8],  MZ=[100.594~100.5941]",1,DETECTED,100.5940 m/z @8.75 [noisy_data.mzML],100.59400177001953,8.75,8.7,8.8,0.10000000000000142,699993.6875,2364929.3665771484,0,1000,2.225568741577119,2.3549582737138963,7.227541297006756,100.59400177001953,100.59400177001953,
1150,100.59500122070312,8.6,,,,"89621 : MZ=100.595, Time=8.3, Intensity=1187650.6, Times=[7.95~8.683],  MZ=[100.595~100.5951]",1,DETECTED,100.5950 m/z @8.60 [noisy_data.mzML],100.59500122070312,8.6,7.983333333333333,8.65,0.666666666666667,1586614.75,2.657908285937501E7,0,1000,0.31727223869382826,1.261377396407253,0.5666894936631895,100.59500122070312,100.59500122070312,
1151,100.59600067138672,8.316666666666666,,,,"89773 : MZ=100.596, Time=8.317, Intensity=1347430.6, Times=[8.167~8.65],  MZ=[100.596~100.5961]",1,DETECTED,100.5960 m/z @8.32 [noisy_data.mzML],100.59600067138672,8.316666666666666,8.166666666666666,8.65,0.4833333333333343,1650471.0,2.172040362499999E7,0,1000,0.07348006041160282,1.6111111111111105,2.32670270186582,100.59600067138672,100.59600067138672,
1152,100.59600067138672,8.7,,,,"89779 : MZ=100.596, Time=8.717, Intensity=300553.2, Times=[8.667~8.783],  MZ=[100.596~100.5961]",1,DETECTED,100.5960 m/z @8.70 [noisy_data.mzML],100.59600067138672,8.7,8.683333333333334,8.783333333333333,0.09999999999999964,383452.46875,1043838.6802978516,0,1000,0.04316487827848725,13.535457253254078,51.133703264820724,100.59600067138672,100.59600067138672,
1153,100.59700012207031,7.5,,,,"89916 : MZ=100.597, Time=7.5, Intensity=3868.5, Times=[7.5~7.617],  MZ=[100.597~100.5971]",1,DETECTED,100.5970 m/z @7.50 [noisy_data.mzML],100.59700012207031,7.5,7.5,7.616666666666666,0.11666666666666625,5657.32568359375,17772.322372436523,0,1000,0.06624524125719322,null,null,100.59700012207031,100.59700012207031,
1154,100.59700012207031,8.483333333333333,,,,"89921 : MZ=100.597, Time=8.267, Intensity=1187137.5, Times=[7.967~8.7],  MZ=[100.597~100.5971]",1,DETECTED,100.5970 m/z @8.48 [noisy_data.mzML],100.59700012207031,8.483333333333333,8.0,8.683333333333334,0.6833333333333336,1690471.25,2.953952610021971E7,0,1000,0.6811716873569447,0.7068965517241393,3.792592660947914,100.59700012207031,100.59700012207031,
1155,100.59700012207031,8.75,,,,"89930 : MZ=100.597, Time=8.683, Intensity=497823.9, Times=[8.683~8.8],  MZ=[100.597~100.5971]",1,DETECTED,100.5970 m/z @8.75 [noisy_data.mzML],100.59700012207031,8.75,8.716666666666667,8.8,0.08333333333333393,693712.875,1052771.4838867188,0,1000,0.041739383226799376,0.7395724219637971,0.45392669424716364,100.59700012207031,100.59700012207031,
1156,100.59700012207031,16.25,,,,"89998 : MZ=100.597, Time=16.25, Intensity=3868.5, Times=[16.25~16.367],  MZ=[100.597~100.5971]",1,DETECTED,100.5970 m/z @16.25 [noisy_data.mzML],100.59700012207031,16.25,16.25,16.366666666666667,0.11666666666666714,5657.32568359375,17772.322372436694,0,1000,0.06624524125719233,null,null,100.59700012207031,100.59700012207031,
1157,100.5979995727539,8.35,,,,"90077 : MZ=100.598, Time=8.367, Intensity=1405574.6, Times=[8.017~8.533],  MZ=[100.598~100.5981]",1,DETECTED,100.5980 m/z @8.35 [noisy_data.mzML],100.5979995727539,8.35,8.05,8.533333333333333,0.4833333333333325,1833829.125,2.5643605531249974E7,0,1000,0.25125594026016884,0.805555555555557,2.7085935833677013,100.5979995727539,100.5979995727539,
1158,100.5989990234375,8.233333333333333,,,,"90231 : MZ=100.599, Time=8.45, Intensity=1654862.0, Times=[7.917~8.517],  MZ=[100.5989~100.599]",1,DETECTED,100.5990 m/z @8.23 [noisy_data.mzML],100.5989990234375,8.233333333333333,7.916666666666667,8.516666666666667,0.6000000000000005,2835182.0,3.1295299957031198E7,0,1000,0.2526093665200726,0.7448611692669194,2.5607007223528693,100.5989990234375,100.5989990234375,
1159,100.5999984741211,7.95,,,,"90384 : MZ=100.6, Time=7.967, Intensity=667865.2, Times=[7.883~7.983],  MZ=[100.5999~100.6]",1,DETECTED,100.6000 m/z @7.95 [noisy_data.mzML],100.5999984741211,7.95,7.883333333333334,7.966666666666667,0.08333333333333304,704735.9375,1456117.1107788086,0,1000,0.10106792026136091,0.5068728775815564,0.006778437219226202,100.5999984741211,100.5999984741211,
1160,100.5999984741211,8.05,,,,"90385 : MZ=100.6, Time=8.4, Intensity=1399137.0, Times=[8.0~8.483],  MZ=[100.5999~100.6]",1,DETECTED,100.6000 m/z @8.05 [noisy_data.mzML],100.5999984741211,8.05,8.016666666666667,8.466666666666667,0.4499999999999993,1597712.625,2.2683931634765625E7,0,1000,0.13350495019760444,6.832364350771918,13.138051176418921,100.5999984741211,100.5999984741211,
1161,100.5999984741211,8.7,,,,"90392 : MZ=100.6, Time=8.65, Intensity=437858.7, Times=[8.65~8.85],  MZ=[100.5999~100.6]",1,DETECTED,100.6000 m/z @8.70 [noisy_data.mzML],100.5999984741211,8.7,8.7,8.85,0.15000000000000036,564682.0625,1029866.1579589844,0,1000,0.0105089285839437,null,null,100.5999984741211,100.5999984741211,
1162,100.60099792480469,3.95,,,,"90497 : MZ=100.601, Time=3.95, Intensity=3525.9, Times=[3.867~3.95],  MZ=[100.6009~100.601]",1,DETECTED,100.6010 m/z @3.95 [noisy_data.mzML],100.60099792480469,3.95,3.8666666666666667,3.95,0.08333333333333348,5582.47412109375,11037.815795898438,0,1000,0.07884901921863552,0.5,null,100.60099792480469,100.60099792480469,
1163,100.60099792480469,8.366666666666667,,,,"90534 : MZ=100.601, Time=8.35, Intensity=1457026.0, Times=[8.017~8.55],  MZ=[100.6009~100.601]",1,DETECTED,100.6010 m/z @8.37 [noisy_data.mzML],100.60099792480469,8.366666666666667,8.016666666666667,8.516666666666667,0.5,1537593.25,2.375710121875005E7,0,1000,0.31675202134012004,1.0044228169045974,0.22621076971551626,100.60099792480469,100.60099792480469,
1164,100.60099792480469,8.75,,,,"90539 : MZ=100.601, Time=8.733, Intensity=639686.9, Times=[8.567~8.8],  MZ=[100.6009~100.601]",1,DETECTED,100.6010 m/z @8.75 [noisy_data.mzML],100.60099792480469,8.75,8.566666666666666,8.8,0.23333333333333428,891752.8125,6213583.623535156,0,1000,1.6825454514301885,1.0012512315201152,1.903382527840547,100.60099792480469,100.60099792480469,
1165,100.60099792480469,12.7,,,,"90576 : MZ=100.601, Time=12.7, Intensity=3525.9, Times=[12.617~12.7],  MZ=[100.6009~100.601]",1,DETECTED,100.6010 m/z @12.70 [noisy_data.mzML],100.60099792480469,12.7,12.616666666666667,12.7,0.08333333333333215,5582.47412109375,11037.815795898438,0,1000,0.07884901921863374,0.5,null,100.60099792480469,100.60099792480469,
1166,100.60199737548828,8.683333333333334,,,,"90689 : MZ=100.602, Time=8.683, Intensity=1232685.1, Times=[8.05~8.8],  MZ=[100.6019~100.602]",1,DETECTED,100.6020 m/z @8.68 [noisy_data.mzML],100.60199737548828,8.683333333333334,8.05,8.8,0.75,1510778.75,3.0810196862792943E7,0,1000,0.3542669089221704,1.2646679573849038,2.730073136803878,100.60199737548828,100.60199737548828,
1167,100.60299682617188,8.35,,,,"90843 : MZ=100.603, Time=8.35, Intensity=1774024.6, Times=[8.117~8.533],  MZ=[100.6029~100.603]",1,DETECTED,100.6030 m/z @8.35 [noisy_data.mzML],100.60299682617188,8.35,8.133333333333333,8.5,0.36666666666666714,1942824.875,1.822826040234382E7,0,1000,0.09824502241973221,1.8442179815400581,0.6392048798642047,100.60299682617188,100.60299682617188,
1168,100.60399627685547,8.283333333333333,,,,"90985 : MZ=100.604, Time=8.3, Intensity=1512882.5, Times=[8.033~8.65],  MZ=[100.6039~100.604]",1,DETECTED,100.6040 m/z @8.28 [noisy_data.mzML],100.60399627685547,8.283333333333333,8.066666666666666,8.616666666666667,0.5500000000000007,1989127.375,2.4347290148437493E7,0,1000,0.21182149999178002,0.848586099964697,0.7926427494245165,100.60399627685547,100.60399627685547,
1169,100.6050033569336,8.283333333333333,,,,"91132 : MZ=100.605, Time=8.3, Intensity=1732701.7, Times=[7.883~8.383],  MZ=[100.605~100.6051]",1,DETECTED,100.6050 m/z @8.28 [noisy_data.mzML],100.6050033569336,8.283333333333333,7.883333333333334,8.383333333333333,0.4999999999999991,2037382.0,1.9063699239135813E7,0,1000,0.09537096073966822,1.2698207410620863,1.1015187317600414,100.6050033569336,100.6050033569336,
1170,100.6050033569336,8.7,,,,"91137 : MZ=100.605, Time=8.7, Intensity=949627.1, Times=[8.4~8.9],  MZ=[100.605~100.6051]",1,DETECTED,100.6050 m/z @8.70 [noisy_data.mzML],100.6050033569336,8.7,8.416666666666666,8.9,0.4833333333333343,1058906.375,1.2234858136840835E7,0,1000,0.224104811854291,1.0024787075015924,1.799632180073571,100.6050033569336,100.6050033569336,
1171,100.60600280761719,1.1333333333333333,,,,"91224 : MZ=100.606, Time=1.15, Intensity=4211.1, Times=[1.05~1.183],  MZ=[100.606~100.6061]",1,DETECTED,100.6060 m/z @1.13 [noisy_data.mzML],100.60600280761719,1.1333333333333333,1.05,1.1833333333333333,0.1333333333333333,6007.09912109375,24811.44302368164,0,1000,0.02634159018909754,1.2227783348965235,1.5074039107373103,100.60600280761719,100.60600280761719,
1172,100.60600280761719,8.3,,,,"91287 : MZ=100.606, Time=8.433, Intensity=1276729.3, Times=[7.85~8.75],  MZ=[100.606~100.6061]",1,DETECTED,100.6060 m/z @8.30 [noisy_data.mzML],100.60600280761719,8.3,7.85,8.716666666666667,0.8666666666666671,1701665.75,3.368962237030033E7,0,1000,0.4138155566991646,1.9020080057329727,0.46084672112418895,100.60600280761719,100.60600280761719,
1173,100.60600280761719,9.883333333333333,,,,"91304 : MZ=100.606, Time=9.9, Intensity=4211.1, Times=[9.8~9.933],  MZ=[100.606~100.6061]",1,DETECTED,100.6060 m/z @9.88 [noisy_data.mzML],100.60600280761719,9.883333333333333,9.8,9.933333333333334,0.13333333333333286,6007.09912109375,24811.44302368164,0,1000,0.02634159018909621,1.2227783348965564,1.507403910737371,100.60600280761719,100.60600280761719,
1174,100.60700225830078,8.3,,,,"91438 : MZ=100.607, Time=8.317, Intensity=1398638.3, Times=[7.95~8.5],  MZ=[100.607~100.6071]",1,DETECTED,100.6070 m/z @8.30 [noisy_data.mzML],100.60700225830078,8.3,7.983333333333333,8.5,0.5166666666666666,1721746.875,2.629054265625002E7,0,1000,0.3333845749471198,1.287545121898051,1.5696498314513758,100.60700225830078,100.60700225830078,
1175,100.60700225830078,8.633333333333333,,,,"91442 : MZ=100.607, Time=8.617, Intensity=1080481.9, Times=[8.517~8.683],  MZ=[100.607~100.6071]",1,DETECTED,100.6070 m/z @8.63 [noisy_data.mzML],100.60700225830078,8.633333333333333,8.516666666666667,8.65,0.13333333333333286,1105063.625,4347044.523437471,0,1000,0.10591285956134833,0.5894625018379066,0.21626828214635874,100.60700225830078,100.60700225830078,
1176,100.60800170898438,8.25,,,,"91585 : MZ=100.608, Time=8.233, Intensity=1149746.8, Times=[7.85~8.567],  MZ=[100.608~100.6081]",1,DETECTED,100.6080 m/z @8.25 [noisy_data.mzML],100.60800170898438,8.25,7.85,8.566666666666666,0.7166666666666668,1911595.75,3.002533833593762E7,0,1000,0.2733627548322879,1.4544620799065526,5.006021978628466,100.60800170898438,100.60800170898438,
1177,100.60900115966797,8.383333333333333,,,,"91741 : MZ=100.609, Time=8.383, Intensity=1297434.1, Times=[7.933~8.55],  MZ=[100.609~100.6091]",1,DETECTED,100.6090 m/z @8.38 [noisy_data.mzML],100.60900115966797,8.383333333333333,7.966666666666667,8.516666666666667,0.5500000000000007,1920117.125,2.514590769140625E7,0,1000,0.23201562302764067,0.7870349637077169,0.31203893709296604,100.60900115966797,100.60900115966797,
1178,100.61000061035156,8.416666666666666,,,,"91894 : MZ=100.61, Time=8.433, Intensity=1328766.5, Times=[8.067~8.483],  MZ=[100.61~100.6101]",1,DETECTED,100.6100 m/z @8.42 [noisy_data.mzML],100.61000061035156,8.416666666666666,8.1,8.483333333333333,0.38333333333333286,1931002.0,1.8343039898437485E7,0,1000,0.23426783402260476,1.9637179770457274,0.16972269315241312,100.61000061035156,100.61000061035156,
